,volatile acidity,residual sugar,chlorides,total sulfur dioxide,density,alcohol,quality
3110,0.24,2.2,0.033,111.0,0.99045,11.9,6
3111,0.23,1.9,0.036000000000000004,98.0,0.99,11.9,7
3112,0.23,1.6,0.043,129.0,0.99305,10.4,5
3113,0.24,17.3,0.052000000000000005,126.0,0.9988799999999999,9.2,6
3114,0.17,4.2,0.04,117.0,0.99182,11.3,6
3115,0.17,4.2,0.04,117.0,0.99182,11.3,6
3116,0.21,2.5,0.034,89.0,0.9913,11.0,7
3117,0.23,1.9,0.036000000000000004,98.0,0.99,11.9,7
3118,0.28,1.4,0.031,147.0,0.98836,12.9,7
3119,0.19,0.8,0.027000000000000003,21.0,0.9897,10.8,5
3120,0.25,8.0,0.049,206.0,0.9958600000000001,9.1,6
3121,0.23,1.6,0.043,129.0,0.99305,10.4,5
3122,0.18,1.7,0.03,103.0,0.98892,12.9,6
3123,0.18,5.5,0.037000000000000005,86.0,0.99156,12.2,5
3124,0.24,17.3,0.052000000000000005,126.0,0.9988799999999999,9.2,6
3125,0.23,8.6,0.052000000000000005,150.0,0.99534,10.3,5
3126,0.17,6.9,0.059000000000000004,128.0,0.9932200000000001,11.0,7
3127,0.3,2.1,0.043,98.0,0.9929600000000001,11.0,5
3128,0.24,2.2,0.039,100.0,0.99098,11.7,6
3129,0.21,1.5,0.039,122.0,0.98972,12.0,6
3130,0.33,2.5,0.047,148.0,0.98964,12.7,6
3131,0.35,17.6,0.061,198.0,0.99918,8.8,5
3132,0.17,4.2,0.04,117.0,0.99182,11.3,6
3133,0.25,2.9,0.034,121.0,0.99008,12.8,6
3134,0.16,4.8,0.043,114.0,0.992,11.2,6
3135,0.39,11.9,0.057,221.0,0.99851,8.9,6
3136,0.19,0.9,0.04,103.0,0.99026,11.2,5
3137,0.25,1.3,0.051,135.0,0.9906,11.1,6
3138,0.22,6.4,0.042,115.0,0.99293,10.8,6
3139,0.19,4.3,0.045,126.0,0.9965799999999999,9.3,6
3140,0.39,11.9,0.057,221.0,0.99851,8.9,6
3141,0.33,8.1,0.038,34.0,0.9911,12.7,7
3142,0.17,1.3,0.045,140.0,0.9904,12.0,6
3143,0.19,0.9,0.04,103.0,0.99026,11.2,5
3144,0.23,17.2,0.039,130.0,0.99946,8.8,6
3145,0.23,17.2,0.039,130.0,0.99946,8.8,6
3146,0.23,17.2,0.039,130.0,0.99946,8.8,6
3147,0.32,8.7,0.038,154.0,0.9956799999999999,10.4,6
3148,0.23,17.2,0.039,130.0,0.99946,8.8,6
3149,0.32,8.7,0.038,154.0,0.9956799999999999,10.4,6
3150,0.39,7.5,0.027000000000000003,88.0,0.9907,14.0,6
3151,0.23,17.2,0.039,130.0,0.99946,8.8,6
3152,0.25,4.6,0.035,294.0,0.99018,13.1,6
3153,0.29,3.7,0.028999999999999998,88.0,0.9899399999999999,12.3,6
3154,0.4,2.2,0.03,109.0,0.99075,12.6,6
3155,0.39,7.4,0.02,133.0,0.9921200000000001,12.0,7
3156,0.17,15.1,0.033,124.0,0.99684,9.5,5
3157,0.39,7.4,0.02,133.0,0.9921200000000001,12.0,7
3158,0.36,4.8,0.019,114.0,0.99036,12.7,7
3159,0.19,7.9,0.042,130.0,0.99456,10.5,6
3160,0.34,1.0,0.023,80.0,0.98865,12.9,6
3161,0.17,15.1,0.033,124.0,0.99684,9.5,5
3162,0.39,7.4,0.02,133.0,0.9921200000000001,12.0,7
3163,0.36,4.8,0.019,114.0,0.99036,12.7,7
3164,0.3,4.6,0.024,198.0,0.9922200000000001,11.9,6
3165,0.68,1.4,0.037000000000000005,123.0,0.9902200000000001,12.0,6
3166,0.34,6.2,0.031,133.0,0.9907600000000001,12.5,6
3167,0.28,6.1,0.034,118.0,0.99144,12.1,7
3168,0.19,5.1,0.019,82.0,0.98961,12.5,6
3169,0.16,6.3,0.043,113.0,0.9936,9.9,6
3170,0.17,0.9,0.036000000000000004,147.0,0.99126,10.7,6
3171,0.2,2.3,0.048,87.0,0.99044,12.0,6
3172,0.33,6.6,0.042,116.0,0.9912299999999999,12.2,8
3173,0.33,7.5,0.036000000000000004,124.0,0.9912299999999999,12.4,8
3174,0.36,8.6,0.038,125.0,0.9916,12.4,8
3175,0.21,11.9,0.039,140.0,0.9959,10.3,6
3176,0.2,2.3,0.048,87.0,0.99044,12.0,6
3177,0.41,7.1,0.05,154.0,0.9931,10.5,5
3178,0.15,4.3,0.051,98.0,0.9942200000000001,9.5,6
3179,0.2,1.1,0.046,106.0,0.9919399999999999,10.5,4
3180,0.24,1.0,0.027000000000000003,90.0,0.98926,12.3,6
3181,0.16,7.9,0.025,107.0,0.99306,11.9,6
3182,0.12,1.0,0.038,131.0,0.99164,9.8,5
3183,0.24,1.0,0.027000000000000003,90.0,0.98926,12.3,6
3184,0.1,1.0,0.04,76.0,0.98988,11.4,7
3185,0.21,7.3,0.040999999999999995,115.0,0.9926799999999999,11.0,6
3186,0.3,1.7,0.046,70.0,0.9937299999999999,10.8,4
3187,0.18,1.3,0.027000000000000003,125.0,0.98939,12.8,7
3188,0.17,6.4,0.055,123.0,0.99318,11.0,8
3189,0.19,1.8,0.035,148.0,0.9919600000000001,10.2,5
3190,0.28,1.5,0.026000000000000002,114.0,0.9895200000000001,12.5,7
3191,0.24,3.8,0.037000000000000005,146.0,0.9911,11.6,6
3192,0.16,7.9,0.025,107.0,0.99306,11.9,6
3193,0.12,1.0,0.038,131.0,0.99164,9.8,5
3194,0.16,1.2,0.036000000000000004,89.0,0.99111,11.0,5
3195,0.21,5.3,0.037000000000000005,123.0,0.99321,10.9,6
3196,0.22,9.1,0.044000000000000004,127.0,0.99326,11.0,7
3197,0.34,6.5,0.027000000000000003,126.0,0.99124,12.5,6
3198,0.22,9.1,0.044000000000000004,127.0,0.99326,11.0,7
3199,0.21,6.3,0.032,121.0,0.9921399999999999,12.0,7
3200,0.31,5.1,0.031,145.0,0.9897,12.4,7
3201,0.34,6.5,0.027000000000000003,126.0,0.99124,12.5,6
3202,0.42,2.4,0.022000000000000002,97.0,0.98915,12.8,7
3203,0.22,9.1,0.044000000000000004,127.0,0.99326,11.0,7
3204,0.28,7.5,0.035,177.0,0.99692,9.1,5
3205,0.45,5.0,0.033,156.0,0.991,12.4,7
3206,0.29,6.75,0.031,98.0,0.9913,12.9,7
3207,0.21,1.2,0.045,126.0,0.99234,10.9,6
3208,0.25,1.6,0.045,164.0,0.9940200000000001,10.8,5
3209,0.21,16.05,0.04,142.0,0.9967799999999999,10.6,5
3210,0.33,5.0,0.053,106.0,0.9945799999999999,9.0,5
3211,0.3,12.4,0.043,154.0,0.9945200000000001,12.0,6
3212,0.24,0.95,0.040999999999999995,131.0,0.9903299999999999,11.8,5
3213,0.18,4.6,0.040999999999999995,158.0,0.9927,10.6,6
3214,0.335,1.7,0.033,74.0,0.9900200000000001,12.3,6
3215,0.14,1.0,0.10400000000000001,54.0,0.9905700000000001,11.5,6
3216,0.13,1.3,0.044000000000000004,111.0,0.9912700000000001,11.1,5
3217,0.33,5.0,0.053,106.0,0.9945799999999999,9.0,5
3218,0.29,2.5,0.142,111.0,0.9927,9.9,4
3219,0.35,2.6,0.036000000000000004,92.0,0.9893799999999999,12.8,7
3220,0.38,2.1,0.102,76.0,0.9900100000000001,12.9,5
3221,0.24,12.75,0.034,74.0,0.9938600000000001,12.9,6
3222,0.16,1.1,0.037000000000000005,115.0,0.9899,12.0,6
3223,0.3,12.4,0.043,154.0,0.9945200000000001,12.0,6
3224,0.15,3.7,0.045,151.0,0.9913,11.2,6
3225,0.33,2.65,0.040999999999999995,86.0,0.98916,13.3,7
3226,0.2,2.5,0.046,125.0,0.9927600000000001,9.9,6
3227,0.27,8.2,0.055,192.0,0.9958600000000001,9.5,6
3228,0.27,7.3,0.054000000000000006,200.0,0.99556,9.4,6
3229,0.2,1.1,0.047,119.0,0.9915799999999999,11.0,7
3230,0.13,6.6,0.055999999999999994,150.0,0.9954799999999999,9.4,6
3231,0.21,7.0,0.038,107.0,0.99206,11.5,6
3232,0.31,14.5,0.038,79.0,0.9941200000000001,12.5,5
3233,0.2,11.8,0.035,93.0,0.99364,11.9,6
3234,0.25,3.0,0.054000000000000006,141.0,0.9933799999999999,10.4,6
3235,0.15,3.7,0.045,151.0,0.9913,11.2,6
3236,0.22,6.0,0.035,141.0,0.9912299999999999,12.5,6
3237,0.23,4.6,0.039,147.0,0.99216,11.0,7
3238,0.27,2.5,0.059000000000000004,115.0,0.9932799999999999,9.8,5
3239,0.34,3.3,0.034,99.0,0.99031,12.3,7
3240,0.16,1.0,0.036000000000000004,113.0,0.9908,11.0,6
3241,0.3,1.1,0.036000000000000004,113.0,0.9887100000000001,12.6,7
3242,0.29,1.4,0.036000000000000004,109.0,0.99119,11.6,6
3243,0.34,3.3,0.034,99.0,0.99031,12.3,7
3244,0.21,8.55,0.02,86.0,0.99146,13.4,7
3245,0.27,2.5,0.059000000000000004,115.0,0.9932799999999999,9.8,5
3246,0.22,6.7,0.034,116.0,0.99245,11.5,6
3247,0.27,3.8,0.037000000000000005,139.0,0.99116,11.6,6
3248,0.25,4.5,0.039,147.0,0.9921,11.1,7
3249,0.23,4.6,0.039,147.0,0.99216,11.0,7
3250,0.13,4.2,0.043,131.0,0.9916200000000001,11.3,6
3251,0.24,11.3,0.043,173.0,0.9963200000000001,9.9,6
3252,0.26,5.5,0.025,105.0,0.99082,12.6,8
3253,0.3,4.2,0.028999999999999998,100.0,0.9905,11.8,8
3254,0.38,2.2,0.042,201.0,0.99177,11.4,5
3255,0.19,14.5,0.045,193.0,0.9986,9.2,6
3256,0.19,14.5,0.045,193.0,0.9986,9.2,6
3257,0.19,14.5,0.045,193.0,0.9986,9.2,6
3258,0.19,14.5,0.045,193.0,0.9986,9.2,6
3259,0.19,14.5,0.045,193.0,0.9986,9.2,6
3260,0.19,14.5,0.045,193.0,0.9986,9.2,6
3261,0.32,1.5,0.03,101.0,0.9892299999999999,13.0,5
3262,0.19,18.75,0.047,193.0,1.00014,9.3,7
3263,0.26,3.6,0.03,92.0,0.99026,12.6,8
3264,0.24,1.4,0.035,247.0,0.9935799999999999,9.6,6
3265,0.215,5.1,0.040999999999999995,157.0,0.9968799999999999,8.0,3
3266,0.24,10.5,0.03,105.0,0.9940700000000001,11.8,6
3267,0.23,2.0,0.043,154.0,0.99226,10.2,6
3268,0.33,2.6,0.051,126.0,0.99097,12.7,6
3269,0.38,9.2,0.061,214.0,0.9976,9.4,5
3270,0.15,1.8,0.044000000000000004,115.0,0.99166,10.2,5
3271,0.32,5.7,0.044000000000000004,91.0,0.9918399999999999,12.0,7
3272,0.22,2.4,0.045,100.0,0.99135,11.3,7
3273,0.23,1.9,0.038,118.0,0.99074,11.8,7
3274,0.22,1.4,0.039,129.0,0.99193,10.9,5
3275,0.48,0.9,0.043,99.0,0.99226,9.8,4
3276,0.23,4.6,0.06,154.0,0.9914200000000001,12.2,8
3277,0.16,1.4,0.057,125.0,0.9909100000000001,11.1,7
3278,0.38,9.2,0.061,214.0,0.9976,9.4,5
3279,0.16,1.4,0.065,140.0,0.99134,11.4,6
3280,0.15,1.8,0.044000000000000004,115.0,0.99166,10.2,5
3281,0.32,2.3,0.051,127.0,0.98964,12.8,6
3282,0.12,2.3,0.039,125.0,0.99229,10.1,7
3283,0.2,4.4,0.184,168.0,0.9939600000000001,9.4,6
3284,0.34,6.4,0.035,103.0,0.9914799999999999,12.2,6
3285,0.21,2.9,0.046,121.0,0.9913,10.9,7
3286,0.23,2.8,0.047,122.0,0.99126,10.9,7
3287,0.21,2.9,0.046,121.0,0.9913,10.9,7
3288,0.2,4.4,0.184,168.0,0.9939600000000001,9.4,6
3289,0.28,8.2,0.044000000000000004,196.0,0.9956200000000001,9.4,5
3290,0.25,1.0,0.043,80.0,0.9912799999999999,11.4,5
3291,0.12,2.9,0.044000000000000004,73.0,0.9889600000000001,12.9,8
3292,0.28,7.0,0.046,194.0,0.9955799999999999,9.4,5
3293,0.17,1.8,0.04,84.0,0.98961,12.0,7
3294,0.25,1.5,0.043,113.0,0.9933799999999999,10.1,6
3295,0.28,7.0,0.046,194.0,0.9955799999999999,9.4,5
3296,0.28,8.2,0.044000000000000004,196.0,0.9956200000000001,9.4,5
3297,0.25,7.6,0.047,184.0,0.99572,9.2,5
3298,0.24,2.3,0.039,109.0,0.99056,11.8,6
3299,0.32,8.7,0.028999999999999998,105.0,0.99146,12.3,7
3300,0.25,1.0,0.043,80.0,0.9912799999999999,11.4,5
3301,0.12,2.9,0.044000000000000004,73.0,0.9889600000000001,12.9,8
3302,0.24,6.7,0.032,91.0,0.99172,12.3,6
3303,0.22,5.0,0.032,93.0,0.9901200000000001,13.5,7
3304,0.32,1.9,0.033,142.0,0.9891200000000001,12.8,7
3305,0.19,2.0,0.022000000000000002,96.0,0.9890200000000001,12.8,7
3306,0.32,1.9,0.033,142.0,0.9891200000000001,12.8,7
3307,0.24,8.5,0.037000000000000005,208.0,0.99395,11.0,3
3308,0.35,12.6,0.039,124.0,0.99539,10.6,6
3309,0.46,5.2,0.039,96.0,0.99129,12.4,7
3310,0.3,2.1,0.048,142.0,0.98956,12.9,7
3311,0.19,1.1,0.047,152.0,0.9916,11.1,7
3312,0.24,1.3,0.032,95.0,0.9888899999999999,12.9,7
3313,0.145,1.1,0.042,64.0,0.9901200000000001,11.8,7
3314,0.435,9.2,0.057999999999999996,243.0,0.9983299999999999,9.1,6
3315,0.18,1.2,0.036000000000000004,74.0,0.9885299999999999,12.7,7
3316,0.18,1.1,0.036000000000000004,96.0,0.9894200000000001,12.0,6
3317,0.32,8.3,0.043,105.0,0.99266,11.2,6
3318,0.16,1.8,0.042,105.0,0.98962,12.4,7
3319,0.21,1.4,0.047,148.0,0.9916799999999999,10.4,5
3320,0.29,15.7,0.05,124.0,0.9968,10.4,5
3321,0.26,4.35,0.04,80.0,0.98934,12.7,6
3322,0.26,1.8,0.039,105.0,0.98995,12.5,7
3323,0.17,1.6,0.037000000000000005,103.0,0.991,12.0,6
3324,0.17,2.0,0.047,117.0,0.9915200000000001,11.6,6
3325,0.25,5.0,0.035,126.0,0.9904799999999999,12.6,7
3326,0.17,1.8,0.042,178.0,0.9920399999999999,10.2,5
3327,0.17,1.3,0.036000000000000004,70.0,0.9920200000000001,10.4,7
3328,0.24,1.0,0.038,122.0,0.9906,11.5,5
3329,0.21,1.4,0.049,112.0,0.9909100000000001,11.0,6
3330,0.23,8.1,0.048,176.0,0.99472,10.1,6
3331,0.23,8.6,0.046,159.0,0.9945200000000001,10.5,6
3332,0.22,3.7,0.059000000000000004,151.0,0.99177,12.1,7
3333,0.165,5.7,0.047,146.0,0.9934,9.9,6
3334,0.425,2.35,0.034,87.0,0.99082,11.4,6
3335,0.38,13.65,0.048,189.0,0.99784,9.5,6
3336,0.38,13.65,0.048,189.0,0.99784,9.5,6
3337,0.38,13.65,0.048,189.0,0.99784,9.5,6
3338,0.27,15.2,0.046,41.0,0.99665,10.9,6
3339,0.17,4.6,0.05,98.0,0.9942200000000001,9.5,6
3340,0.3,1.2,0.048,125.0,0.9899899999999999,12.6,6
3341,0.17,4.6,0.05,98.0,0.9942200000000001,9.5,6
3342,0.26,6.65,0.059000000000000004,104.0,0.99254,11.1,5
3343,0.36,13.55,0.048,189.0,0.99782,9.5,7
3344,0.38,13.65,0.048,189.0,0.99784,9.5,6
3345,0.18,9.8,0.057999999999999996,188.0,0.9952,10.6,6
3346,0.18,10.3,0.057,185.0,0.99519,10.6,6
3347,0.16,6.7,0.055,157.0,0.99384,10.8,6
3348,0.27,15.2,0.046,41.0,0.99665,10.9,6
3349,0.17,9.9,0.047,101.0,0.9959600000000001,9.9,6
3350,0.22,7.2,0.06,132.0,0.9935,11.3,6
3351,0.22,1.1,0.034,90.0,0.98862,12.6,6
3352,0.36,8.3,0.034,81.0,0.99151,12.5,6
3353,0.43,11.25,0.032,87.0,0.9922,12.4,6
3354,0.2,12.8,0.038,132.0,0.99426,11.8,7
3355,0.32,9.65,0.026000000000000002,119.0,0.9916799999999999,12.2,6
3356,0.2,12.6,0.048,136.0,0.99556,10.7,6
3357,0.22,12.2,0.033,97.0,0.99356,11.3,7
3358,0.36,8.3,0.034,81.0,0.99151,12.5,6
3359,0.43,11.25,0.032,87.0,0.9922,12.4,6
3360,0.18,1.3,0.033,72.0,0.99072,11.3,7
3361,0.17,9.9,0.047,101.0,0.9959600000000001,9.9,6
3362,0.22,7.2,0.06,132.0,0.9935,11.3,6
3363,0.22,1.1,0.034,90.0,0.98862,12.6,6
3364,0.2,1.1,0.033,67.0,0.98954,11.5,6
3365,0.2,4.8,0.033,76.0,0.9907600000000001,12.3,7
3366,0.3,1.1,0.032,111.0,0.9889,12.2,6
3367,0.29,1.4,0.033,114.0,0.9879399999999999,13.2,6
3368,0.18,1.7,0.040999999999999995,161.0,0.9920700000000001,10.2,6
3369,0.22,10.6,0.039,117.0,0.99355,11.5,7
3370,0.29,1.4,0.033,114.0,0.9879399999999999,13.2,6
3371,0.3,1.1,0.032,111.0,0.9889,12.2,6
3372,0.15,5.55,0.051,139.0,0.99336,11.0,6
3373,0.28,2.1,0.034,121.0,0.98882,13.2,7
3374,0.19,1.7,0.045,135.0,0.99341,9.5,5
3375,0.22,9.0,0.047,132.0,0.997,10.2,6
3376,0.18,1.7,0.040999999999999995,161.0,0.9920700000000001,10.2,6
3377,0.4,1.8,0.05,189.0,0.99174,11.4,6
3378,0.28,4.7,0.03,140.0,0.9904200000000001,12.5,8
3379,0.36,11.3,0.046,221.0,0.9984,9.2,5
3380,0.28,3.6,0.04,121.0,0.99111,12.1,7
3381,0.19,6.9,0.045,125.0,0.9933,10.7,7
3382,0.28,3.6,0.04,121.0,0.99111,12.1,7
3383,0.22,4.9,0.046,156.0,0.99316,11.2,6
3384,0.23,6.95,0.044000000000000004,179.0,0.9946,10.6,6
3385,0.32,1.9,0.037000000000000005,126.0,0.99,11.8,6
3386,0.28,4.7,0.03,140.0,0.9904200000000001,12.5,8
3387,0.36,11.3,0.046,221.0,0.9984,9.2,5
3388,0.39,1.8,0.096,80.0,0.99016,12.6,6
3389,0.24,11.3,0.026000000000000002,77.0,0.9938100000000001,12.8,7
3390,0.29,8.2,0.026000000000000002,112.0,0.99144,12.3,6
3391,0.28,8.3,0.026000000000000002,113.0,0.99139,12.3,8
3392,0.38,9.55,0.036000000000000004,91.0,0.9919,12.4,6
3393,0.28,8.4,0.03,115.0,0.99192,12.3,6
3394,0.25,7.8,0.048,188.0,0.9957600000000001,9.1,5
3395,0.26,7.8,0.047,186.0,0.9958,9.1,5
3396,0.29,10.2,0.032,138.0,0.9951,10.6,6
3397,0.19,5.5,0.042,189.0,0.9930399999999999,10.3,6
3398,0.33,7.8,0.052000000000000005,183.0,0.9965700000000001,9.5,5
3399,0.32,7.4,0.037000000000000005,95.0,0.9926799999999999,11.1,6
3400,0.46,3.3,0.054000000000000006,143.0,0.99392,10.8,6
3401,0.19,5.0,0.027999999999999997,120.0,0.9924200000000001,11.2,5
3402,0.46,3.3,0.054000000000000006,143.0,0.99392,10.8,6
3403,0.27,5.0,0.024,99.0,0.9925,11.4,5
3404,0.18,1.3,0.034,94.0,0.99092,11.2,6
3405,0.15,1.2,0.037000000000000005,119.0,0.9913700000000001,10.2,6
3406,0.32,7.4,0.037000000000000005,95.0,0.9926799999999999,11.1,6
3407,0.33,7.8,0.052000000000000005,183.0,0.9965700000000001,9.5,5
3408,0.32,9.9,0.040999999999999995,192.0,0.9964200000000001,10.2,6
3409,0.23,0.7,0.051,111.0,0.9916,11.0,3
3410,0.3,4.6,0.032,148.0,0.9945799999999999,11.5,7
3411,0.14,5.6,0.036000000000000004,127.0,0.9937299999999999,9.8,6
3412,0.24,9.5,0.042,157.0,0.9958600000000001,10.1,6
3413,0.21,14.8,0.05,195.0,0.9994200000000001,8.8,6
3414,0.3,4.6,0.032,148.0,0.9945799999999999,11.5,7
3415,0.3,2.1,0.031,163.0,0.9895,12.7,7
3416,0.37,11.6,0.032,214.0,0.9963,9.8,6
3417,0.64,1.2,0.03,76.0,0.9892,12.9,4
3418,0.37,11.6,0.032,214.0,0.9963,9.8,6
3419,0.3,2.1,0.031,163.0,0.9895,12.7,7
3420,0.28,20.15,0.06,145.0,1.00196,8.5,5
3421,0.29,4.7,0.059000000000000004,81.0,0.99036,12.7,8
3422,0.28,4.3,0.026000000000000002,105.0,0.9890000000000001,13.1,8
3423,0.18,14.5,0.051,156.0,0.9994700000000001,9.1,5
3424,0.32,4.9,0.034,122.0,0.9916,12.5,6
3425,0.17,14.55,0.047,156.0,0.99945,9.1,6
3426,0.17,14.55,0.047,156.0,0.99945,9.1,6
3427,0.24,10.05,0.039,162.0,0.99375,11.2,6
3428,0.32,4.9,0.034,122.0,0.9916,12.5,6
3429,0.18,14.5,0.051,156.0,0.9994700000000001,9.1,5
3430,0.17,14.55,0.047,156.0,0.99945,9.1,6
3431,0.18,15.25,0.047,158.0,0.99946,9.1,6
3432,0.29,3.15,0.044000000000000004,117.0,0.9915299999999999,11.5,5
3433,0.255,1.3,0.037000000000000005,86.0,0.98834,12.9,7
3434,0.34,5.2,0.076,92.0,0.9913799999999999,12.5,6
3435,0.24,1.1,0.034,83.0,0.9892799999999999,12.3,6
3436,0.24,7.1,0.040999999999999995,97.0,0.99246,11.4,6
3437,0.4,8.8,0.052000000000000005,113.0,0.9957600000000001,9.4,5
3438,0.3,18.5,0.057,224.0,0.99956,9.1,5
3439,0.4,8.8,0.052000000000000005,113.0,0.9957600000000001,9.4,5
3440,0.17,1.4,0.04,106.0,0.99026,12.0,5
3441,0.25,1.2,0.04,111.0,0.99174,11.1,5
3442,0.27,5.0,0.035,97.0,0.9905799999999999,11.8,7
3443,0.16,1.6,0.042,106.0,0.9905,11.4,6
3444,0.3,18.75,0.057,224.0,0.99956,9.1,5
3445,0.15,6.0,0.033,128.0,0.99192,12.1,8
3446,0.34,9.4,0.057,178.0,0.99554,10.4,6
3447,0.17,9.7,0.044000000000000004,98.0,0.99536,9.2,6
3448,0.47,4.75,0.034,134.0,0.99056,13.0,7
3449,0.15,6.0,0.033,128.0,0.99192,12.1,8
3450,0.21,5.35,0.028999999999999998,106.0,0.9911200000000001,11.5,7
3451,0.21,5.35,0.028999999999999998,106.0,0.9911200000000001,11.5,7
3452,0.24,6.8,0.047,134.0,0.99616,10.0,5
3453,0.34,6.9,0.038,89.0,0.99266,11.1,6
3454,0.54,1.4,0.033,107.0,0.98918,12.4,5
3455,0.23,0.9,0.031,86.0,0.98926,12.2,6
3456,0.39,1.2,0.042,172.0,0.9911399999999999,10.6,5
3457,0.105,1.3,0.037000000000000005,145.0,0.9912,11.1,7
3458,0.32,2.6,0.027000000000000003,123.0,0.98936,13.9,7
3459,0.22,12.0,0.055999999999999994,143.0,0.9983,9.2,6
3460,0.19,9.85,0.055,103.0,0.9953200000000001,10.5,6
3461,0.24,3.85,0.042,179.0,0.9918899999999999,11.3,8
3462,0.17,2.0,0.04,111.0,0.99,12.9,6
3463,0.3,1.6,0.035,106.0,0.9891399999999999,12.9,7
3464,0.29,7.8,0.046,171.0,0.9953700000000001,9.6,5
3465,0.19,1.9,0.04,108.0,0.99,12.9,6
3466,0.17,2.0,0.04,111.0,0.99,12.9,6
3467,0.24,10.3,0.047,219.0,0.9974200000000001,8.8,5
3468,0.16,1.1,0.031,93.0,0.9888399999999999,13.2,8
3469,0.22,12.0,0.055999999999999994,143.0,0.9983,9.2,6
3470,0.24,3.85,0.042,179.0,0.9918899999999999,11.3,8
3471,0.19,9.85,0.055,103.0,0.9953200000000001,10.5,6
3472,0.16,2.0,0.045,131.0,0.99284,10.5,6
3473,0.3,4.0,0.038,97.0,0.99026,12.6,8
3474,0.22,1.1,0.064,191.0,0.99297,9.5,6
3475,0.36,10.4,0.06,184.0,0.99711,9.8,6
3476,0.37,6.1,0.032,86.0,0.98934,13.4,8
3477,0.31,1.8,0.037000000000000005,150.0,0.9913,11.8,7
3478,0.36,10.4,0.06,184.0,0.99711,9.8,6
3479,0.32,4.7,0.039,94.0,0.98964,13.1,7
3480,0.3,4.0,0.038,97.0,0.99026,12.6,8
3481,0.22,1.1,0.047,131.0,0.992,10.4,5
3482,0.45,6.4,0.033,102.0,0.98944,13.4,8
3483,0.36,8.15,0.035,88.0,0.99031,13.0,7
3484,0.37,6.1,0.032,86.0,0.98934,13.4,8
3485,0.21,4.8,0.055999999999999994,113.0,0.99393,10.2,7
3486,0.28,1.2,0.039,98.0,0.9904,11.7,6
3487,0.22,1.1,0.064,191.0,0.99297,9.5,6
3488,0.2,1.4,0.036000000000000004,83.0,0.9908799999999999,11.7,6
3489,0.28,7.4,0.040999999999999995,81.0,0.99254,11.4,8
3490,0.31,1.8,0.037000000000000005,150.0,0.9913,11.8,7
3491,0.2,1.0,0.057,111.0,0.9915799999999999,11.2,6
3492,0.28,15.5,0.036000000000000004,134.0,0.99408,13.0,7
3493,0.28,15.5,0.036000000000000004,134.0,0.99408,13.0,7
3494,0.24,8.4,0.042,123.0,0.9947299999999999,10.9,6
3495,0.22,2.4,0.042,102.0,0.98998,11.6,7
3496,0.24,3.95,0.038,134.0,0.99146,11.3,7
3497,0.43,19.95,0.032,164.0,0.9974200000000001,12.0,6
3498,0.3,2.0,0.052000000000000005,141.0,0.9927299999999999,10.5,6
3499,0.33,3.0,0.036000000000000004,124.0,0.9892200000000001,13.1,7
3500,0.28,15.5,0.036000000000000004,134.0,0.99408,13.0,7
3501,0.24,8.4,0.042,123.0,0.9947299999999999,10.9,6
3502,0.29,14.3,0.054000000000000006,181.0,0.99869,9.1,5
3503,0.33,4.2,0.04,93.0,0.9896,13.4,7
3504,0.16,1.4,0.028999999999999998,133.0,0.99108,11.5,7
3505,0.2,3.0,0.031,118.0,0.99134,11.2,7
3506,0.33,4.9,0.042,155.0,0.99385,10.9,6
3507,0.36,2.4,0.036000000000000004,115.0,0.98936,13.5,7
3508,0.29,14.3,0.054000000000000006,181.0,0.99869,9.1,5
3509,0.26,10.7,0.046,179.0,0.9960600000000001,9.9,6
3510,0.22,11.0,0.040999999999999995,167.0,0.99508,10.5,6
3511,0.19,1.4,0.046,90.0,0.9903799999999999,11.7,7
3512,0.21,1.2,0.043,117.0,0.9915799999999999,11.0,6
3513,0.35,12.9,0.032,63.0,0.9932,13.0,6
3514,0.38,10.8,0.03,95.0,0.99164,13.6,6
3515,0.19,1.3,0.031,87.0,0.98987,12.3,7
3516,0.33,2.0,0.044000000000000004,171.0,0.9894700000000001,13.3,7
3517,0.29,1.8,0.036000000000000004,102.0,0.98819,13.7,7
3518,0.2,1.2,0.05,131.0,0.9913299999999999,11.1,5
3519,0.33,7.5,0.038,132.0,0.9914299999999999,13.4,7
3520,0.23,9.7,0.048,207.0,0.99571,9.1,5
3521,0.23,3.8,0.038,152.0,0.99139,11.3,7
3522,0.32,7.2,0.048,178.0,0.9953700000000001,9.4,5
3523,0.23,9.7,0.048,207.0,0.99571,9.1,5
3524,0.36,6.3,0.027999999999999997,132.0,0.9918600000000001,11.6,6
3525,0.36,6.3,0.027999999999999997,132.0,0.9918600000000001,11.6,6
3526,0.27,0.8,0.024,128.0,0.9898399999999999,12.4,6
3527,0.23,8.6,0.053,146.0,0.9963,9.8,6
3528,0.75,6.3,0.036000000000000004,50.0,0.9931200000000001,11.1,4
3529,0.35,3.1,0.034,134.0,0.9897,13.1,7
3530,0.31,7.2,0.046,178.0,0.9955,9.7,5
3531,0.28,7.1,0.048,179.0,0.9952799999999999,9.2,5
3532,0.23,6.4,0.036000000000000004,85.0,0.99279,11.7,6
3533,0.22,14.7,0.045,136.0,0.9970399999999999,10.6,6
3534,0.31,7.2,0.046,178.0,0.9955,9.7,5
